"Algeria","Argentina","Australia","Austria","Belgium","Bolivia","Brazil","Canada","Chile","China","Colombia","Czechia","Denmark","Eastern.Europe.Central.Asia","Egypt","Ethiopia","Finland","France","Germany","Greece","Hungary","India","Indonesia","Iran","Ireland","Israel","Italy","Japan","Kenya","Malaysia","Mexico","Morocco","Netherlands","New.Zealand","Nigeria","Norway","Pakistan","Peru","Philippines","Poland","Portugal","Rest.of.EU","Rest.of.Middle.East.Africa","Rest.of.South.America","Rest.of.South.Asia.Oceania","Romania","Russia","Saudi.Arabia","Singapore","Slovakia","South.Africa","South.Korea","Spain","Sweden","Switzerland","Taiwan","Thailand","Turkey","United.Arab.Emirates","United.Kingdom","United.States","Uruguay","Venezuela","Vietnam","Western.Europe.non.EU"
0.668882079601477,4.49804693739362e-58,2.24081023508545e-10,6.11518592421183e-10,1.97417411142351e-08,2.8023309802468e-08,4.63479429597811e-32,5.19401574291037e-10,2.53776599356813e-09,6.81468180136839e-11,1.82208382710932e-09,1.67812517048493e-09,3.70255851450472e-09,1.603935225987e-09,3.70403199832436e-22,5.95407063451374e-09,9.4152937715775e-10,3.70154579431439e-08,2.07913786056749e-09,7.99873315134479e-10,1.59390621187975e-06,4.59239248622366e-13,1.00453431432467e-07,2.17660033144729e-32,2.73387995627918e-09,3.80727532357951e-09,9.28729388731990e-09,1.4042117214431e-11,5.08108429593076e-08,3.51130437252548e-28,2.6338651538986e-10,4.43844298461884e-09,4.77837677492684e-10,2.15832296022625e-09,4.43326874980941e-08,3.6951419849054e-09,2.04379088840127e-54,1.2307562246205e-08,3.59938073315152e-07,1.24912150702773e-09,1.12644319373703e-08,1.32237089863047e-09,1.34498511333016e-06,3.115231346478e-09,1.39144028441078e-09,7.44450745388108e-08,1.19965999043871e-14,4.78350264825999e-07,6.70455673341762e-09,7.50185885286387e-09,5.3619303274239e-13,5.31248121641023e-09,3.43852747199771e-08,2.53341447260727e-10,2.44401310820611e-09,2.41978681812374e-09,3.81391959017706e-25,5.84122269380052e-09,4.19755797876017e-07,2.26332852165368e-08,1.4189296307439e-11,2.02858393781396e-33,2.61683122075071e-11,2.0157276178132e-10,1.34116649026631e-09
1.07571093868442e-06,0.973504855175014,4.0761123298191e-05,2.22454634866189e-07,3.47240824816398e-06,0.00253748711991492,0.976479754797709,6.99776436244335e-06,0.025382932438929,1.78006997318366e-10,0.206283571584039,3.76093770076809e-06,4.71261772854657e-07,7.15228478375722e-05,1.93589613294469e-07,0.000569051803193078,3.8147705196258e-06,7.06385543410596e-05,4.20646021022186e-05,1.99919940502178e-06,2.22609684653387e-06,1.82800661629384e-12,1.23896633384884e-07,7.02635605531524e-09,4.97401487208271e-06,5.81482157313301e-07,4.2088459865079e-05,4.84880031725049e-06,0.00260852729116504,1.01862319561535e-10,0.00121958261548688,1.35340211515509e-06,1.82066613018024e-07,0.0113734449604435,3.12720117740155e-06,4.26417709290826e-06,1.74749742263526e-08,0.0587542587570954,3.3798742547843e-07,1.55790686007668e-07,1.74964138831556e-05,1.5482284920639e-05,0.000271181769589003,0.0272343608692725,0.000179948912067971,0.000380466721775886,5.34443898076359e-14,1.07124101967327e-06,6.558330230642e-07,6.34304706039058e-07,8.77235730827589e-08,1.58497003765633e-06,2.47158255013192e-05,6.93811238457679e-08,2.96801620089056e-06,2.84543947993433e-07,8.6286872464212e-07,9.64162276017242e-07,1.17411763885521e-05,1.49578755927627e-05,4.84573394635763e-05,0.075727439438258,1.41646806535445e-06,2.61688935890004e-07,2.24244225692105e-07
3.21003317531348e-07,4.86608082966912e-55,0.08757605279376,0.000432951133435152,6.01511604551044e-06,1.62743724758973e-05,3.79149621908727e-30,2.50580447456346e-05,0.000596025977082523,1.04865527670995e-07,2.46396551120306e-07,1.25758447789645e-05,1.45666190062954e-05,0.000524611934759234,4.98672657287681e-06,0.000215128250880553,0.000171543399273451,5.30363988596158e-05,1.49442442313761e-05,2.44302591415168e-05,4.55399079406387e-05,6.57290816979077e-11,4.1091543511903e-05,9.09186430522202e-30,0.000746980895507615,9.80857745737519e-06,3.39188737508851e-06,8.76054062090048e-06,0.0197483233802116,1.90562567332951e-08,2.07877822555213e-06,5.01925245257126e-07,1.63179129255285e-05,0.0615482276543309,0.00622754541811699,1.45346413240602e-05,1.32114939924306e-47,2.29677252511239e-06,0.000154784512626914,6.9648780587846e-06,3.46595880745748e-06,7.39990587171362e-05,0.0157763102380687,4.52377772269009e-05,0.00204744597568115,8.94811649982454e-06,1.11352214350846e-14,0.0687616566176957,0.00297587238640722,0.000108092512809038,3.40132622721855e-08,7.93410247624463e-07,9.97995621753128e-07,2.35381533187493e-06,5.04678834233239e-05,4.04180570137791e-06,3.19395826530643e-05,2.14772971925851e-06,0.00868978409206713,0.001025675958542,5.33605026245991e-05,6.12463180936877e-31,1.5009304479251e-11,8.51937527815374e-07,1.11251782550001e-07
0.00234801580440024,8.90986158177543e-53,6.96217223348027e-05,0.315904349768185,0.00247009329908777,0.00907044710910996,2.14347422376927e-29,0.000118610516063533,3.35056732406089e-06,2.2020176986301e-06,8.09202421878349e-05,0.00232782753067037,8.5944293831151e-05,0.000612030257225253,2.82717595180703e-18,3.68075461827982e-06,0.000174988100488322,0.000675415420599533,0.00220022171002053,0.00476446614392339,2.52315462557293e-07,2.14389474640007e-11,1.86802744732389e-08,1.24806855249687e-29,0.000715751992346718,0.000260530027409396,0.00293818466342183,0.000358274271506205,4.85817806027754e-05,2.90653190229379e-27,0.000122964767814262,0.000336721523123008,0.00193779372993421,0.000223080305907112,6.20919648917962e-06,0.00195523042664003,1.4896920867537e-40,8.16120437027303e-06,0.000566465665112075,0.000441739371684652,4.99343126258016e-05,0.00217598695417599,0.000865481437384407,8.16560784735923e-06,1.26041092839747e-05,0.0177422016987036,2.31550498881131e-10,0.00130719943054165,0.000534957339300936,0.00131441059411839,6.6857420861045e-08,0.000426693795658743,4.2330698402863e-05,8.31984806469931e-05,0.0038059574088608,0.000792200667028367,2.14204865201589e-20,0.000119215824741876,0.0023335103773855,0.0172520795200145,6.87646858621769e-05,1.3660517424899e-29,1.00312420013014e-11,9.23365323335141e-07,3.55771689862705e-05
4.14087197238331e-06,4.01604013762127e-52,0.000916334978256176,0.00572313384096891,0.0720482662305531,6.04682105237661e-06,4.39046997533154e-26,0.000376937936195335,0.000984647285000058,2.22422800820566e-05,0.000568881914239694,0.0114601163643371,0.0190035882172306,0.00262369872219312,1.99218841878477e-17,6.554232874235e-05,0.00719208942876113,0.0077857006052641,0.0134495999429074,0.021055666674125,7.96182301934123e-07,6.52739237118859e-09,2.6759202892781e-06,5.1685903805592e-30,0.00260686462286234,0.0192889343142446,0.0226283766975764,0.000500894524376282,7.26347161148593e-05,1.60842296677104e-24,0.000117401374070793,0.0080400799504046,0.122431086872117,0.00328987321128561,0.00315284469104503,0.00797714938027166,2.09061981417301e-50,0.000126052256198377,0.00041050894957546,0.00942445485012215,0.0186941355760182,0.040376366307179,0.0189319563257463,0.000692797629694501,5.60555358543815e-05,0.0247108031564209,1.50781290621585e-09,5.76034136478412e-05,0.0021096745747635,0.00510543241327234,6.36830963942915e-07,0.000153129805237751,0.00257774098409435,0.0250011705576802,0.0137408923675438,0.00628795371926848,1.49824746148161e-21,0.001226814450058,0.000326709825150099,0.160262164619852,0.000102271686262287,1.28412548819732e-29,1.01061826660685e-11,5.4185236308759e-07,0.00655004436045317
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.55181587734428e-07,1.2222257304588e-42,5.27021719152856e-05,1.58297650290775e-05,1.68536101469044e-05,0.178470929803811,2.38684587905071e-10,4.99599922650342e-06,0.330103363024578,5.24009488506749e-08,0.500295876990202,8.32074231180121e-05,3.71149873401496e-08,7.75759009152205e-05,2.9334677760699e-17,0.000450687197537211,8.84831148489627e-06,2.58497550994042e-05,4.92084635518989e-05,8.50681003422705e-08,3.00908346692982e-05,7.41272568805971e-11,2.51212544508152e-06,2.74908674807326e-30,2.80350691032512e-05,1.66660298384384e-06,0.000209988022897962,2.6938638499365e-06,7.54795641160482e-07,2.67469343611831e-20,0.061828364180077,3.54133131803766e-06,7.25791699412163e-06,1.29355177996052e-05,0.0180198834496761,1.17174406295544e-05,2.05978922736949e-52,0.511792883960948,2.28434868433245e-07,0.0314792702470778,2.1919224283744e-05,6.47980089534043e-05,0.00128247104134088,0.0426014525445571,3.01525661560075e-07,0.000221547142534388,3.57271307364154e-14,2.22956432863339e-06,3.68452966991043e-06,2.83339101294522e-05,4.15654805924877e-08,1.98058835330138e-06,3.10254433482627e-05,7.92318903804214e-07,5.13849301203493e-05,1.18921627144568e-07,4.95917220641127e-18,3.8427979987782e-07,0.000154943437068876,4.35056735420094e-05,0.000110453406057037,5.44889331855652e-25,3.9947483776101e-07,1.38598362257071e-07,8.14209971227363e-08
4.95536338526763e-06,7.61844442539796e-53,0.000133659021827298,0.000579366748238644,0.000330331287228987,0.00427554868914355,3.08151344038881e-27,0.157263378637502,0.00140614967381016,2.53320764993976e-06,0.000908005429089299,0.000342120720814668,2.21004800519484e-05,0.00232257232522371,2.11191306252776e-19,5.65483690058699e-05,0.00356328941109978,0.000388217933945497,0.000512307290971333,3.8418951535446e-05,0.000233956629771597,1.57879883720278e-12,9.92585806303418e-06,3.08140728083976e-30,5.04892218067233e-06,0.00131394852423425,3.6333911884056e-05,6.87402257950803e-05,1.73226339728595e-05,3.06324558381958e-25,0.00292089419432986,0.00010966726096258,0.000418862240632238,0.000459020307191928,0.0157078379609896,0.00203998745723758,7.25794648049144e-39,6.919964484879e-05,0.00135030015942453,0.000325539658648199,5.35684656258155e-06,0.00119380451380367,0.00762824267585191,0.00431592248162488,0.000362121966238775,0.000172965751560111,3.34995650536356e-11,0.00590473449914419,4.0188281225428e-06,0.000225211948785063,2.83147965533364e-10,3.18680564526842e-05,9.16054014485107e-05,6.57062762747165e-05,0.00119226300313284,3.9395104008572e-05,2.04612878715167e-21,3.61432135190316e-05,0.00233069162743578,9.54572235669004e-05,0.0185115208183494,4.48252910194851e-30,3.85083472477076e-09,6.86611015355947e-07,0.00337726460370204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89012847842955e-08,1.81810164676122e-56,6.47118249888057e-08,8.14282918250885e-10,3.51135258238863e-09,1.1597915153762e-06,1.10168631261912e-28,9.64915013874242e-08,7.50298259024364e-07,0.998420161781223,4.55430801409737e-08,4.48402523789009e-08,5.3037919807347e-09,1.02965438992158e-07,1.74063648676489e-19,1.41704707376688e-06,8.12716931635511e-09,6.1082941752416e-10,1.95835640812703e-08,2.86693272761122e-09,0.0515070445277222,3.07679142289019e-07,0.000671333824431656,4.29525266298206e-32,1.28453407023605e-08,1.60227254757733e-07,5.29672590358125e-09,9.59366444082077e-11,2.64333843256021e-06,1.94351761109162e-24,1.4899863507297e-07,4.57667295483784e-09,2.20942282209297e-08,4.01851888525015e-08,1.79840258384703e-06,4.86473078071657e-08,1.0824467357016e-53,6.19348230935112e-07,0.0746412774035363,4.07660644471123e-08,5.98861486369797e-10,3.60951055981563e-08,3.10168084945316e-06,1.42193903259014e-06,1.69396982509112e-06,5.46961083844999e-09,1.57889966588724e-12,4.8626543906312e-06,5.76178950593843e-08,5.64685078902248e-09,7.3328976215367e-11,1.68264403544905e-08,7.03951176524509e-09,7.31379393273922e-09,1.53423348579754e-08,2.57153675462495e-09,3.0641197001466e-22,1.32116648659104e-08,2.86228111738528e-07,4.48822241812558e-08,6.16804742130153e-08,6.34956047541077e-32,2.32357545079664e-08,2.84275744826002e-08,1.24894387633085e-08
